step,total_loss,data_loss,curv_loss_raw,curv_loss_weighted,lambda_curv_eff,rmse_log10,mae_log10,bias_log10,max_abs_log10,p95_abs_log10,p99_abs_log10
6000,0.0007095233304426074,2.8488786483649164e-05,681.0345458984375,0.0006810345221310854,1e-06,0.003972119572077012,0.003104755433150464,-0.0012306877018899748,0.009357792697812783,0.006787222435239748,0.00883155610451984
6250,0.0006857489934191108,5.278083335724659e-06,680.4708862304688,0.0006804708973504603,1e-06,0.0013348878825309117,0.0009478264668309187,-1.6667770465331056e-05,0.003118480496350884,0.002965388884712716,0.0030949381151471477
6500,0.0006854720413684845,5.5374507610395085e-06,679.9345703125,0.0006799345719628036,1e-06,0.001379838722160658,0.0010189061216713839,-3.27666845576079e-06,0.0034035385561761444,0.0030351629959469934,0.0033356187183470705
6750,0.0006849492783658206,6.067563845135737e-06,678.8817138671875,0.0006788817117922008,1e-06,0.001369857659732227,0.001016115496231659,-1.8532878636602302e-05,0.003372835464665158,0.003047618540416241,0.0033429170804943273
7000,0.0006928699440322816,1.4390128853847273e-05,678.4797973632812,0.0006784797878935933,1e-06,0.002491851142933699,0.0019080836703449272,0.00046216003371106024,0.00724258546838108,0.00442521913426823,0.006218531742695754
7250,0.0007475644233636558,7.044763333396986e-05,677.1168212890625,0.0006771167973056436,1e-06,0.004934974457046807,0.004091038753073399,-0.0011067288163546624,0.01102515794960901,0.009328777352149584,0.010962052522304812
7500,0.0007094970787875354,3.396929241716862e-05,675.5277709960938,0.0006755277863703668,1e-06,0.0031703015136277453,0.002818912477429624,0.0006211434875386905,0.005566469511519401,0.004943180486281394,0.0055584197172669466
7750,0.0006980959442444146,2.0236782802385278e-05,677.8591918945312,0.0006778591778129339,1e-06,0.0026625852428696223,0.0022431713202715727,0.00011046429927168739,0.007492924454675531,0.003956301726704314,0.006385400951689942
8000,0.0006813544896431267,5.258955297904322e-06,676.0955200195312,0.0006760955438949168,1e-06,0.0013333349449897191,0.0009499255239767109,0.0001020785718804347,0.003341994226511602,0.0029185329317636278,0.0032186634478680166
8250,0.0006848235498182476,9.013391718326602e-06,675.8101806640625,0.000675810151733458,1e-06,0.0018724494187989966,0.0014021663522128286,-0.0006718395594525024,0.005740052032027876,0.003131243074315115,0.005216375486995992
8500,0.0006853343220427632,1.0007330274675041e-05,675.3269653320312,0.0006753269699402153,1e-06,0.0017837587878675246,0.0014052138135822627,-0.0002523857230537443,0.004416167673925386,0.003654059929268348,0.004283430731449796
8750,0.0006834595697000623,8.129894922603853e-06,675.3296508789062,0.0006753296474926174,1e-06,0.0017975724008386157,0.0013572192173464022,-0.0007772525407684414,0.004774138872546629,0.004112935336854572,0.00452193534254899
9000,0.0007301713922061026,5.3316565754357725e-05,676.8547973632812,0.000676854804623872,1e-06,0.004182164965443719,0.003618282935940163,0.0008259905991208072,0.008751720713695121,0.00781951413188899,0.008645191709838879
9250,0.0007075649918988347,3.364782969583757e-05,673.9171752929688,0.0006739171803928912,1e-06,0.0031816182689280376,0.0025480792551328215,0.0014876248295004942,0.007225127276221599,0.006558281346288103,0.006995968378391931
9500,0.0006855230312794447,1.2328488082857803e-05,673.1945190429688,0.0006731945322826505,1e-06,0.0019237403205239851,0.0015838257625004374,0.0009227835999198133,0.0039877337137106394,0.00361423654238262,0.003940909231027127
9750,0.000679676013533026,5.448532192531275e-06,674.2274780273438,0.0006742274854332209,1e-06,0.0014727961006979265,0.0010874171586942726,-7.82776272767566e-05,0.004150608606359185,0.0028609428822845115,0.00374939519828947
10000,0.0007101850933395326,3.74051378457807e-05,672.7799682617188,0.0006727799773216248,1e-06,0.0034255892844351483,0.002671099177169308,-0.0009609373134044455,0.009778057189715028,0.006731779473630616,0.00900911602763798
